Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Unnamed: 17,eFG%,TOV%,ORB%,FT/FGA,Unnamed: 22,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Unnamed: 27,Arena,Attend.,Attend./G,Year,G,MP,FG%,Dist.,Unnamed: 6,2P,0-3,3-10,10-16,16-3P,3P,Unnamed: 13,2P.1,0-3.1,3-10.1,10-16.1,16-3P.1,3P.1,Unnamed: 20,2P.2,3P.2,Unnamed: 23,%FGA,Md.,Unnamed: 26,%FGA.1,Md..1,Unnamed: 29,%3PA,3P%,Unnamed: 32,Att.,Md..2,FG,FGA,3PA,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
12.0,Oklahoma City Thunder*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19805.0,0.436,,,2279.0,,,,,705.0,,,,,,,,,,,,,,,,,,,0.358,,,,2984.0,6842.0,1968.0,4874.0,0.468,1512.0,2080.0,0.727,900.0,2456.0,3356.0,1785.0,669.0,296.0,1248.0,1672.0,8185.0
13.0,Boston Celtics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19730.0,0.465,,,2562.0,,,,,539.0,,,,,,,,,,,,,,,,,,,0.347,,,,3101.0,6675.0,1553.0,5122.0,0.5,1517.0,1993.0,0.761,871.0,2596.0,3467.0,1813.0,609.0,373.0,1168.0,1564.0,8258.0
14.0,Los Angeles Clippers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19755.0,0.441,,,2473.0,,,,,595.0,,,,,,,,,,,,,,,,,,,0.332,,,,3068.0,6958.0,1791.0,5167.0,0.479,1547.0,2049.0,0.755,1011.0,2575.0,3586.0,1908.0,570.0,284.0,1261.0,1919.0,8278.0
15.0,Atlanta Hawks*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19830.0,0.462,,,2509.0,,,,,654.0,,,,,,,,,,,,,,,,,,,0.365,,,,3163.0,6843.0,1793.0,5050.0,0.497,1341.0,1793.0,0.748,882.0,2688.0,3570.0,1901.0,672.0,354.0,1247.0,1643.0,8321.0
16.0,Cleveland Cavaliers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19930.0,0.452,,,2332.0,,,,,765.0,,,,,,,,,,,,,,,,,,,0.367,,,,3097.0,6847.0,2083.0,4764.0,0.49,1365.0,1803.0,0.757,841.0,2648.0,3489.0,2037.0,587.0,461.0,1144.0,1599.0,8324.0
17.0,Orlando Magic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19955.0,0.456,,,2467.0,,,,,659.0,,,,,,,,,,,,,,,,,,,0.371,,,,3126.0,6861.0,1778.0,5083.0,0.485,1449.0,1881.0,0.77,859.0,2746.0,3605.0,1848.0,581.0,445.0,1146.0,1500.0,8360.0
18.0,Utah Jazz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19780.0,0.473,,,2539.0,,,,,599.0,,,,,,,,,,,,,,,,,,,0.376,,,,3138.0,6639.0,1591.0,5048.0,0.503,1504.0,1945.0,0.773,846.0,2640.0,3486.0,1788.0,617.0,401.0,1034.0,1673.0,8379.0
19.0,New Orleans Pelicans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19855.0,0.465,,,2403.0,,,,,652.0,,,,,,,,,,,,,,,,,,,0.357,,,,3055.0,6567.0,1827.0,4740.0,0.507,1637.0,2176.0,0.752,881.0,2538.0,3419.0,1845.0,577.0,504.0,1185.0,1664.0,8399.0
20.0,Dallas Mavericks*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19830.0,0.464,,,2418.0,,,,,678.0,,,,,,,,,,,,,,,,,,,0.359,,,,3096.0,6673.0,1888.0,4785.0,0.505,1530.0,2019.0,0.758,943.0,2569.0,3512.0,1808.0,635.0,288.0,1312.0,1633.0,8400.0
21.0,Phoenix Suns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19755.0,0.456,,,2562.0,,,,,556.0,,,,,,,,,,,,,,,,,,,0.341,,,,3118.0,6840.0,1632.0,5208.0,0.492,1621.0,2115.0,0.766,926.0,2586.0,3512.0,1664.0,613.0,332.0,1258.0,1749.0,8413.0
22.0,Portland Trail Blazers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19855.0,0.451,,,2714.0,,,,,534.0,,,,,,,,,,,,,,,,,,,0.355,,,,3248.0,7203.0,1504.0,5699.0,0.476,1396.0,1822.0,0.766,944.0,2622.0,3566.0,1675.0,639.0,304.0,985.0,1698.0,8426.0
23.0,Houston Rockets*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19830.0,0.443,,,2531.0,,,,,666.0,,,,,,,,,,,,,,,,,,,0.353,,,,3197.0,7218.0,1889.0,5329.0,0.475,1395.0,1844.0,0.757,977.0,2439.0,3416.0,1821.0,704.0,460.0,1149.0,1993.0,8455.0
24.0,Sacramento Kings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19830.0,0.461,,,2407.0,,,,,696.0,,,,,,,,,,,,,,,,,,,0.38,,,,3103.0,6734.0,1833.0,4901.0,0.491,1577.0,2139.0,0.737,813.0,2568.0,3381.0,1927.0,637.0,459.0,1116.0,1897.0,8479.0
25.0,Milwaukee Bucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19880.0,0.468,,,2449.0,,,,,697.0,,,,,,,,,,,,,,,,,,,0.382,,,,3146.0,6722.0,1826.0,4896.0,0.5,1511.0,2011.0,0.751,961.0,2608.0,3569.0,1870.0,640.0,413.0,1158.0,1690.0,8500.0
26.0,Minnesota Timberwolves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19855.0,0.471,,,2658.0,,,,,663.0,,,,,,,,,,,,,,,,,,,0.364,,,,3321.0,7048.0,1820.0,5228.0,0.508,1244.0,1645.0,0.756,908.0,2717.0,3625.0,1875.0,644.0,457.0,1346.0,1936.0,8549.0
